"QLogin_1","Item","Segmented","lines","response_num","response","J1_Rating","J2_Rating","J3_Rating","J4_Rating"
"BETA8TpC","brick","segmented",15,3,"scratch",2,2,2,1
"737W95CH","brick","unsegmented",10,5,"scratch a surface",2,2,2,1
"a1sXl67O","brick","segmented",15,3,"sculpture",2,4,2,2
"737W95CH","brick","unsegmented",10,1,"seal off a hole in the lower wall",2,3,2,2
"XOCpce4N","brick","unsegmented",15,8,"seating",2,3,1,2
"0n661va4","brick","segmented",15,10,"Seats out side",2,3,1,2
"900RaAbM","brick","segmented",5,3,"self defense",1,3,1,2
"737W95CH","brick","unsegmented",10,11,"self defense in wilderness",1,3,1,3
"l6N0vKle","brick","unsegmented",15,7,"Sell to a retail store",4,4,3,2
"7mMz4Cl3","brick","segmented",15,2,"send a note to an enemy",5,4,3,3
"Y5x88087","brick","unsegmented",5,2,"seperating a driveway",2,2,2,2
"W5edll8z","brick","segmented",10,4,"shape it",2,4,2,1
"365hZA15","brick","unsegmented",15,4,"Sharpen tools",2,4,2,2
"737W95CH","brick","unsegmented",10,2,"shatter a glass window",1,3,1,2
"7iC45VYt","brick","unsegmented",5,8,"shelf material ballast an ancho",NA,NA,2,2
"unRY054i","brick","segmented",15,4,"shelves",2,2,2,2
"EoD82940","brick","unsegmented",5,6,"shield",2,3,2,2
"9Xxv7HVW","brick","unsegmented",5,8,"Sidewalk",2,1,1,1
"DXQb2R2M","brick","unsegmented",5,4,"sidewalk",2,1,1,1
"gIk5xOKf","brick","segmented",15,2,"sidewalk",2,1,1,1
"P07U97OU","brick","segmented",15,9,"sidewalk",2,1,1,1
"RMR1O96P","brick","unsegmented",5,2,"sidewalk",2,1,1,1
"h9jx69Z9","brick","unsegmented",10,9,"sidewalk paver",2,1,1,1
"eKeAvV0P","brick","segmented",10,12,"sink something into water",2,4,2,2
"zvXd0H7K","brick","segmented",15,6,"sit on it",1,3,2,2
"0lYv3kja","brick","segmented",5,3,"sitting",1,3,2,2
"7Alo1fos","brick","unsegmented",15,6,"sitting on when there is an inch of water on the ground",3,4,3,3
"AGYRgU1p","brick","unsegmented",10,4,"skyscraper",2,1,1,2
"3N0X21zt","brick","unsegmented",15,6,"smash a bug",2,3,1,2
"3rG4FDn6","brick","segmented",15,2,"Smash a window",1,3,1,2
"99LrpkPZ","brick","segmented",10,1,"Smash a window",1,3,1,2
"l6N0vKle","brick","unsegmented",15,2,"Smash a window",1,3,1,2
"an58NLsL","brick","unsegmented",15,2,"smash in a window",1,3,1,2
"3dysp210","brick","unsegmented",5,4,"smash into pieces and mix with cement for a driveway or wall",3,1,2,2
"YLoXKL0w","brick","unsegmented",15,9,"smash it over somebody's head",2,3,1,2
"BETA8TpC","brick","segmented",15,7,"smash nuts",4,5,1,2
"N7D6XM87","brick","unsegmented",5,2,"Smash open a window to get into a locked car",2,3,1,2
"o7l657o7","brick","unsegmented",5,5,"Smash things",1,3,1,2
"tcw0dt93","brick","unsegmented",15,1,"Smashing or hammering",1,3,1,2
"7iC45VYt","brick","unsegmented",5,4,"something under a jack",1,3,1,2
"KjWbuB23","brick","segmented",5,9,"Spacer",NA,2,2,2
"an58NLsL","brick","unsegmented",15,4,"spray paint into a sculpture",3,5,3,2
"7mMz4Cl3","brick","segmented",15,9,"squash a bug",2,4,1,2
"3rG4FDn6","brick","segmented",15,3,"Squish a bug",2,4,1,2
"6kTekgee","brick","segmented",5,4,"stack into a tower",2,4,1,2
"I1jszdth","brick","segmented",5,1,"STACK LIKE DOMINOS",4,4,1,3
"11z914TK","brick","segmented",15,7,"stack up and then put a board across for shelving",3,2,2,2
"9Xxv7HVW","brick","unsegmented",5,9,"Stairs",2,1,1,1
"QEGddD5m","brick","segmented",10,6,"stairs",2,1,1,1
"0TWiZolg","brick","segmented",15,2,"stand",2,2,1,1
"2E2qy4K0","brick","unsegmented",10,11,"stand a candle on it so it catches the wa",NA,4,4,2
"74I0f64D","brick","unsegmented",10,5,"Stand on an overpass and throw it at an unsuspecting car.",4,4,1,3
"3N0X21zt","brick","unsegmented",15,8,"stand on as a stool",1,2,2,2
"mqMj47H6","brick","segmented",10,5,"stand on for a few inches extra reach",2,2,2,2
"30Z2IWHA","brick","unsegmented",15,7,"Start a fire",2,4,3,2
"8nIGic28","brick","unsegmented",5,2,"step",1,2,1,1
"v778GDsH","brick","unsegmented",5,4,"step",1,2,1,1
"0TWiZolg","brick","segmented",15,6,"step",1,2,1,1
"KjWbuB23","brick","segmented",5,8,"Step",1,2,1,1
"dCKR8659","brick","segmented",10,6,"step ladder",1,2,1,2
"16lsiLpf","brick","unsegmented",15,8,"step stone",1,2,1,2
"hy14tJ32","brick","segmented",10,5,"step stool",1,2,1,2
"UwVX4qx3","brick","segmented",15,5,"Step Stool",1,2,1,2
"g4H0570f","brick","unsegmented",5,8,"stepping stone",1,1,1,2
"GFR0BPPd","brick","unsegmented",5,4,"stepping stones",1,1,1,2
"tcw0dt93","brick","unsegmented",15,5,"Stepping stones",1,1,1,2
"EoD82940","brick","unsegmented",5,4,"steps",1,1,1,1
"a1sXl67O","brick","segmented",15,6,"steps",1,1,1,1
"IBAxPrqG","brick","segmented",15,6,"steps",1,1,1,1
"JqylEalT","brick","segmented",5,4,"steps",1,1,1,1
"XOCpce4N","brick","unsegmented",15,6,"steps",1,1,1,1
"8nIGic28","brick","unsegmented",5,4,"stool",1,2,1,2
"UwVX4qx3","brick","segmented",15,1,"Stopper",1,2,1,1
"3aN58Jw7","brick","segmented",15,6,"STORE SOMETHING ON TOP OF SO THAT IT IS NOT ON THE GROUND",3,3,2,2
"7wM6Howz","brick","unsegmented",5,3,"stove",2,2,3,2
"P07U97OU","brick","segmented",15,3,"stove to cook eggs on",2,4,3,3
"KjWbuB23","brick","segmented",5,13,"Straight Edge",3,4,3,3
"DXQb2R2M","brick","unsegmented",5,2,"Street",2,1,1,1
"6B7M68Fb","brick","segmented",10,11,"street",2,1,1,1
"99LrpkPZ","brick","segmented",10,11,"strength training",3,3,2,2
"3697RZcw","brick","unsegmented",5,1,"super good brick",3,1,1,1
"I9fd07YI","brick","segmented",5,3,"support a planter",2,3,1,2
"3N0X21zt","brick","unsegmented",15,9,"support broken furniture",2,3,1,2
"e72hRl7Y","brick","unsegmented",10,2,"support system",2,3,1,1
"y42hKMsQ","brick","segmented",10,2,"supporting a shelf",2,3,2,2
"fZ6O1FFo","brick","unsegmented",10,4,"Surround",2,2,1,1
"5SRJR5D5","brick","segmented",10,8,"Symbolic pyramid build",4,4,3,3
"Pw36nZPi","brick","unsegmented",15,6,"table legs",2,3,2,2
"99LrpkPZ","brick","segmented",10,7,"take up tank space in a toilet",5,5,3,3
"xreh095d","brick","unsegmented",15,7,"test for how deep something is",5,4,4,3
"zvXd0H7K","brick","segmented",15,2,"throw ",1,3,1,1
"eKeAvV0P","brick","segmented",10,3,"throw at a window",1,3,1,2
"4IpDwdI5","brick","segmented",10,6,"throw at target",1,3,1,1
"365hZA15","brick","unsegmented",15,1,"Throw in a window",1,3,1,2
"6kTekgee","brick","segmented",5,2,"throw in a window",1,3,1,2
"YLoXKL0w","brick","unsegmented",15,1,"throw it at somebody",1,3,1,2
"mv2wBo0e","brick","unsegmented",10,1,"Throw it at someone",1,3,1,2
"Lim9214A","brick","unsegmented",15,2,"throw it through a window",1,3,1,2
"74I0f64D","brick","unsegmented",10,1,"Throw it through a window and rob a bank.",3,3,1,3
"aKRPi4oZ","brick","unsegmented",10,2,"THROW THROUGH A WINDOW",1,3,1,2
"3dysp210","brick","unsegmented",5,2,"throw through a window",1,3,1,2
"5SRJR5D5","brick","segmented",10,9,"Throw through a window in protest",3,3,1,3
"Yp17d9cU","brick","unsegmented",15,3,"throwing",1,3,1,1
"0lYv3kja","brick","segmented",5,2,"throwing",1,3,1,1
"gjA0Fn4P","brick","segmented",10,2,"throwing at someone",1,3,1,2
"W5edll8z","brick","segmented",10,1,"throwing it",1,3,1,1
"7Alo1fos","brick","unsegmented",15,8,"throwing off a roof at ",1,NA,1,2
"517P11oo","brick","segmented",10,1,"thrown into a wall",1,3,1,2
"Lim9214A","brick","unsegmented",15,6,"tie balloons to it during a party",3,3,2,3
"yZL3i8hJ","brick","unsegmented",10,11,"tie it to something to sink something in the water",2,4,2,2
"9DATQk19","brick","unsegmented",5,3,"tie up your dog to",2,5,2,2
"16scmgQe","brick","segmented",10,9,"to b",NA,NA,NA,NA
"Y2ov9UYW","brick","unsegmented",15,4,"to balance a table",2,3,2,2
"Y2ov9UYW","brick","unsegmented",15,5,"to brea",NA,3,NA,NA
"N3nR96o7","brick","segmented",10,5,"to break a window",1,3,1,2
"YYqZo504","brick","segmented",5,3,"to break something",1,3,1,1
"66jawKKi","brick","segmented",15,3,"to build a bbq pit",2,1,1,2
"UwVX4qx3","brick","segmented",15,2,"To build a brick house",2,1,1,1
"ns93rRC6","brick","segmented",10,4,"to build a house",2,1,1,1
"pGGnM7T3","brick","segmented",15,2,"to build a house",2,1,1,1
"qXloCqw4","brick","unsegmented",5,3,"to build a wall or foundation",2,1,1,1
"xdelf5qw","brick","segmented",15,6,"to collect as a keepsake",3,4,2,2
"16scmgQe","brick","segmented",10,7,"to crush something",2,4,1,2
"YYqZo504","brick","segmented",5,4,"to decorate a lawn",2,5,1,2
"pGGnM7T3","brick","segmented",15,10,"To draw",3,4,2,2
"dwgD2J8Z","brick","segmented",15,3,"to draw in the floor",3,4,2,2
"pGGnM7T3","brick","segmented",15,7,"To eat on top of",2,4,2,2
"dwgD2J8Z","brick","segmented",15,2,"to hit someone in the head",2,3,1,2
"w07hiE91","brick","segmented",5,5,"to hold a ballon from flying away",3,3,2,2
"xdelf5qw","brick","segmented",15,2,"to hold a door open",1,2,1,1
"pGGnM7T3","brick","segmented",15,3,"to hold door open",1,2,1,1
"w07hiE91","brick","segmented",5,13,"to hold down plastic tarps",1,3,1,2
"dwgD2J8Z","brick","segmented",15,1,"to hold papers",1,3,1,1
"tWLQC3bA","brick","segmented",10,3,"to hold something up",1,3,1,1
"w07hiE91","brick","segmented",5,9,"to hold up a sagging gate",1,3,1,2
"XwHlC4TU","brick","unsegmented",5,1,"TO HOLD UP A SHELF",2,3,2,2
"w07hiE91","brick","segmented",5,11,"to keep erosion under control",4,4,4,2
"xdelf5qw","brick","segmented",15,5,"to make a  border for a garden",2,NA,1,2
"6kTekgee","brick","segmented",5,5,"to make a flower bed",2,NA,1,2
"pGGnM7T3","brick","segmented",15,9,"To make a oven in the backyard",2,3,1,2
"w07hiE91","brick","segmented",5,1,"to make a path",2,1,1,1
"pGGnM7T3","brick","segmented",15,8,"To make floor ",2,1,1,1
"N3nR96o7","brick","segmented",10,6,"to pave a path",2,1,1,1
"w07hiE91","brick","segmented",5,6,"to prop open a door",1,2,1,1
"H0S1Pt9i","brick","segmented",5,5,"To prop something up",2,2,1,1
"6kTekgee","brick","segmented",5,8,"to prop up a bed ",2,2,1,2
"6kTekgee","brick","segmented",5,7,"to prop up a wobbly table",2,3,2,2
"w07hiE91","brick","segmented",5,7,"to put on top of a wood burning stove to hold up a pot",2,3,3,3
"w07hiE91","brick","segmented",5,4,"to put under a garden container to ensure drainage",2,5,2,2
"z75ZpTqa","brick","unsegmented",15,3,"to put under an object to help it stay up",2,3,2,2
"16scmgQe","brick","segmented",10,8,"to sharpen a knife",2,4,4,2
"pGGnM7T3","brick","segmented",15,4,"to sit on",1,3,2,1
"aKRPi4oZ","brick","unsegmented",10,8,"TO STAND ON IN ORDER TO SEE OVER SOME",3,3,2,2
"aKRPi4oZ","brick","unsegmented",10,6,"TO STOP A CAR FROM ROLLING AHEAD OR Back",1,4,2,2
"aKRPi4oZ","brick","unsegmented",10,7,"TO STOP SOMETHING FROM FLYING AWAY DURING STRONG WINDS",1,3,1,2
"dwgD2J8Z","brick","segmented",15,4,"to take the bad part of a fruit or a vegetable",4,3,3,2
"w07hiE91","brick","segmented",5,10,"to throw at a varmint",4,3,1,3
"xdelf5qw","brick","segmented",15,4,"to throw at someone in anger",1,3,1,3
"pGGnM7T3","brick","segmented",15,1,"to throw at somone",1,3,1,2
"pGGnM7T3","brick","segmented",15,11,"To touch",1,3,1,1
"w07hiE91","brick","segmented",5,8,"to use as a block to keep your car from rolling away",1,4,1,2
"pGGnM7T3","brick","segmented",15,5,"to use as a exercise stepper",2,3,2,2
"qXloCqw4","brick","unsegmented",5,2,"to use as a hammer",1,3,2,2
"pGGnM7T3","brick","segmented",15,6,"to use as a weight",1,3,2,1
"qXloCqw4","brick","unsegmented",5,5,"to use for a fireplace",2,1,1,2
"qXloCqw4","brick","unsegmented",5,4,"to use for a garden barrier",2,1,1,2
"UwVX4qx3","brick","segmented",15,3,"To use it as a self defense weapon",2,3,1,2
"xdelf5qw","brick","segmented",15,1,"to use to help build a building",2,1,1,1
"w07hiE91","brick","segmented",5,12,"to use to hold a piece of lumber in place while building",3,3,1,2
"w07hiE91","brick","segmented",5,2,"to use to weigh down a chicken for grilling",3,3,3,3
"Y2ov9UYW","brick","unsegmented",15,2,"to weigh down balloons",3,3,1,2
"N3nR96o7","brick","segmented",10,7,"to weight down something",1,3,1,1
"AW7FwnXu","brick","segmented",10,5,"tool to hammer with",1,3,2,2
"AW7FwnXu","brick","segmented",10,6,"tool to turn over a gopher tortoise",5,3,4,4
"78E0pqW2","brick","unsegmented",5,8,"toy",1,4,2,2
"KjWbuB23","brick","segmented",5,10,"Tray",1,4,2,2
"11z914TK","brick","segmented",15,5,"trim a flower bed",2,1,1,2
"5SRJR5D5","brick","segmented",10,12,"U",NA,NA,NA,NA
"rQIW4S47","brick","unsegmented",5,2,"use an object to smash things with",1,3,1,2
"365hZA15","brick","unsegmented",15,7,"Use as a blunt weapon",2,3,1,2
"2E2qy4K0","brick","unsegmented",10,9,"use as a coaster",2,5,3,2
"an58NLsL","brick","unsegmented",15,5,"use as a cutting board",2,5,3,2
"PfZkRQMq","brick","unsegmented",10,7,"use as a diving stick",2,4,5,2
"8tmPV3b2","brick","unsegmented",10,3,"use as a door stop",1,2,1,1
"E2W2flhW","brick","segmented",10,1,"use as a doorstop",1,2,1,1
"l6N0vKle","brick","unsegmented",15,10,"Use as a doorstop",1,2,1,1
"L9otc4KT","brick","unsegmented",10,3,"use as a fence",2,2,2,1
"pRF1m4CT","brick","unsegmented",10,4,"use as a fulcrum point for a lever",4,3,5,3
"rQIW4S47","brick","unsegmented",5,4,"use as a garden boarder",2,2,1,2
"pRF1m4CT","brick","unsegmented",10,3,"use as a hammer",1,4,2,2
"8tmPV3b2","brick","unsegmented",10,1,"Use as a hammer",1,4,2,2
"z7LH0dDt","brick","unsegmented",10,1,"use as a hammer",1,4,2,2
"3rG4FDn6","brick","segmented",15,5,"Use as a landscape wall",2,1,1,2
"5SRJR5D5","brick","segmented",10,11,"Use as a mini stool",1,2,2,2
"5122L8am","brick","unsegmented",5,3,"Use as a paper stop.",1,3,1,1
"2E2qy4K0","brick","unsegmented",10,1,"use as a paper weight",1,3,1,1
"6kTekgee","brick","segmented",5,3,"use as a paper weight",1,3,1,1
"8tmPV3b2","brick","unsegmented",10,4,"use as a paper weight",1,3,1,1
"dJl6KX4C","brick","unsegmented",15,3,"use as a paper weight",1,3,1,1
"QnU42iu0","brick","segmented",10,9,"Use as a paper weight.",1,3,1,1
"pRF1m4CT","brick","unsegmented",10,7,"use as a paperweight",1,3,1,1
"E2W2flhW","brick","segmented",10,2,"use as a paperweight",1,3,1,1
"XsiaT39r","brick","segmented",10,8,"use as a paperweight",1,3,1,1
"l6N0vKle","brick","unsegmented",15,9,"Use as a paperweight",1,3,11,1
"L9otc4KT","brick","unsegmented",10,6,"Use as a paver",2,2,1,1
"an58NLsL","brick","unsegmented",15,9,"use as a secret message (ie leave the brick on the corner of north and wabash!)",5,5,2,4
"8tmPV3b2","brick","unsegmented",10,6,"use as a step",1,2,1,1
"XsiaT39r","brick","segmented",10,2,"use as a step stool",1,2,2,2
"URsOk93r","brick","unsegmented",15,4,"use as a step to reach higher places",2,2,2,2
"ovnlqK2x","brick","segmented",10,5,"use as a stepping stone",1,2,1,2
"PfZkRQMq","brick","unsegmented",10,3,"use as a stepstool",1,2,2,2
"rQIW4S47","brick","unsegmented",5,3,"use as a weapon",2,3,1,2
"99LrpkPZ","brick","segmented",10,9,"use as a weapon",2,3,1,2
"E2W2flhW","brick","segmented",10,4,"use as a weapon",2,3,1,2
"l6N0vKle","brick","unsegmented",15,6,"Use as a weapon",2,3,1,2
"URsOk93r","brick","unsegmented",15,3,"use as a weight",1,3,1,1
"sSyeENYV","brick","segmented",5,4,"Use as a weight ",1,3,1,1
"Y5x88087","brick","unsegmented",5,6,"use as a weight on something",1,3,1,1
"E2W2flhW","brick","segmented",10,5,"use as an anchor",1,4,2,2
"mqMj47H6","brick","segmented",10,2,"use as arm extension in yoga pose",5,4,4,4
"Au6dHbiR","brick","unsegmented",5,6,"use as bookstands",2,4,2,2
"8tmPV3b2","brick","unsegmented",10,9,"use as decoration",2,4,2,2
"Qb709hFR","brick","unsegmented",15,1,"Use as doorstop",1,2,1,1
"5SRJR5D5","brick","segmented",10,10,"Use as garden/pathway pavers",2,2,1,2
"6kTekgee","brick","segmented",5,9,"use as hand weights to work out",3,3,2,2
"pRF1m4CT","brick","unsegmented",10,5,"use as sidewalk stones",2,1,1,1
"8tmPV3b2","brick","unsegmented",10,5,"use as stool",1,2,2,2
"a86AOJNG","brick","unsegmented",5,1,"use as weapon",2,3,1,2
"z22yJ31W","brick","segmented",5,2,"use as weight",1,3,1,1
"8tmPV3b2","brick","unsegmented",10,12,"use for a marker",2,4,2,1
"TQg98tZ3","brick","segmented",15,4,"use for art work",3,5,2,2
"I9fd07YI","brick","segmented",5,4,"use for color matching",3,4,3,3
"I9fd07YI","brick","segmented",5,6,"use for evenly heating pizza in oven",2,4,3,3
"3rG4FDn6","brick","segmented",15,6,"Use for firepits/fireplaces",2,1,1,2
"8tmPV3b2","brick","unsegmented",10,11,"use for garden step stone",2,3,1,3
"z22yJ31W","brick","segmented",5,5,"use for keeping things in place",2,3,2,1
"z75ZpTqa","brick","unsegmented",15,2,"use for making a landscaping border in your yard",2,2,1,2
"an58NLsL","brick","unsegmented",15,8,"use in an oven as a pizza stone",2,4,3,2
"6lN1aCrC","brick","unsegmented",10,5,"use in edging",2,2,1,2
"5SRJR5D5","brick","segmented",10,6,"Use in landscaping",2,2,1,2
"z22yJ31W","brick","segmented",5,3,"use in self defense",2,3,1,2
"Qb709hFR","brick","unsegmented",15,3,"Use in toilet reservoir to reduce water consumption",5,5,4,3
"8etU6423","brick","unsegmented",15,2,"Use it as a doorstop",1,2,1,1
"5122L8am","brick","unsegmented",5,1,"Use it as a press for cooking (like when making brick chicken)",2,4,3,2
"N7D6XM87","brick","unsegmented",5,1,"Use it as a stand for a car",1,5,2,2
"8etU6423","brick","unsegmented",15,4,"Use it as a step when you can ALMOST reach something",2,3,2,2
"YkV9xA5d","brick","segmented",15,7,"use it at bottom of bucket to keep it from blowing away in the wind (like trash can)",4,3,2,3
"74I0f64D","brick","unsegmented",10,11,"Use it to block my car from rolling backwards.",1,4,2,2
"978s3cff","brick","unsegmented",15,7,"use it to crush snails",2,4,2,3
"YkV9xA5d","brick","segmented",15,3,"use it to flatten cardboard that got went and bent out of shape",3,4,3,3
"74I0f64D","brick","unsegmented",10,13,"Use it to fry an egg on a hot day in the desert if I was stranded and had an egg with me.",5,4,4,5
"YkV9xA5d","brick","segmented",15,6,"use it to hold a door open",1,2,1,1
"74I0f64D","brick","unsegmented",10,9,"Use it to hold a door open.",1,2,1,1
"YkV9xA5d","brick","segmented",15,5,"use it to hold your toothbrush (stick it in holes in brick)",3,3,3,3
"Y2ov9UYW","brick","unsegmented",15,1,"Use it to keep a door open",1,2,1,1
"8etU6423","brick","unsegmented",15,5,"Use it to make furniture level if t",NA,3,2,2
"7iC45VYt","brick","unsegmented",5,6,"use it to raise water level in a toilet",4,5,3,3
"YkV9xA5d","brick","segmented",15,4,"use it to scour furniture you are painting, to give it scuffed up vintage look",5,5,4,5
"b180td4X","brick","segmented",10,3,"Use it to sharpen a tool.",2,4,3,2
"YkV9xA5d","brick","segmented",15,2,"use it to warm your feet in bed on cold night",5,4,3,4
"74I0f64D","brick","unsegmented",10,7,"Use it to win an argument.",5,3,2,5
"ovnlqK2x","brick","segmented",10,1,"Use many to build a wall",2,1,1,1
"ovnlqK2x","brick","segmented",10,3,"use many to create a walkway",2,1,1,1
"b180td4X","brick","segmented",10,4,"Use several to hold a tarp in place",1,3,1,2
"8tmPV3b2","brick","unsegmented",10,7,"use to break a window",1,3,1,2
"z75ZpTqa","brick","unsegmented",15,1,"use to build a house",2,1,1,1
"8tmPV3b2","brick","unsegmented",10,2,"use to build something",2,1,1,1
"ovnlqK2x","brick","segmented",10,2,"use to correct uneven stairs",3,3,1,2
"8tmPV3b2","brick","unsegmented",10,13,"use to hold a hose in place",2,3,2,2
"Lim9214A","brick","unsegmented",15,5,"use to hold a tarp down",1,3,1,2
"5122L8am","brick","unsegmented",5,4,"Use to hold things up like a shelf.",1,3,1,2
"l6N0vKle","brick","unsegmented",15,8,"Use to hold your car in place",1,4,2,2
"8tmPV3b2","brick","unsegmented",10,8,"use to hold your place in line",1,3,3,3
"8tmPV3b2","brick","unsegmented",10,10,"use to keep your car from rolling",1,4,2,2
"9DATQk19","brick","unsegmented",5,4,"use to make a bookshelf",2,2,2,2
"z75ZpTqa","brick","unsegmented",15,4,"use to make a mailbox holder",2,3,1,2
"mv2wBo0e","brick","unsegmented",10,2,"Use to make a tiered pot for plant",2,3,1,2
"A04NGLXd","brick","segmented",5,3,"Use to make an outdoor oven or grill",2,2,1,2
"l6N0vKle","brick","unsegmented",15,11,"Use to steady an uneven table",2,3,2,2
"z22yJ31W","brick","segmented",5,4,"use to step on and reach higher",2,3,2,1
"eKeAvV0P","brick","segmented",10,11,"use to warm hands after heating brick",3,4,3,3
"11z914TK","brick","segmented",15,6,"use to weight down buckets",1,3,1,2
"N7D6XM87","brick","unsegmented",5,3,"used a couple of them and a boards to make a shelf",2,2,2,2
"A04NGLXd","brick","segmented",5,7,"Used around a fireplace",2,1,1,2
"517P11oo","brick","segmented",10,3,"used as a ball in a game of catch",2,4,2,3
"517P11oo","brick","segmented",10,2,"used as a door stop",1,2,1,1
"99ao74dS","brick","segmented",15,2,"used as a weight underwater",1,4,2,2
"A04NGLXd","brick","segmented",5,8,"Used for a chimney",2,1,1,1
"VE8400EB","brick","segmented",15,9,"used for garden walkway",2,1,1,2
"VE8400EB","brick","segmented",15,11,"used for gardening ",2,3,1,2
"VE8400EB","brick","segmented",15,10,"used for patio",2,1,1,2
"Yn49gHlm","brick","segmented",10,4,"used in a garden",2,2,1,2
"Yn49gHlm","brick","segmented",10,5,"used in a mosaic",4,4,2,3
"Yn49gHlm","brick","segmented",10,3,"used in a riot",3,3,1,3
"VE8400EB","brick","segmented",15,2,"used to build a fireplace",2,1,1,2
"A04NGLXd","brick","segmented",5,4,"Used to build a flowerbed or garden",2,1,1,2
"VE8400EB","brick","segmented",15,1,"used to build a house",2,1,1,1
